,city_name,naics_2022_2,salary,wfh_wham,soc_2021_2,employment_type_name
3170,"San Diego, CA",72,39520,0,35-0000,Part-time (≤ 32 hours)
3171,"San Diego, CA",72,34320,0,51-0000,Part-time (≤ 32 hours)
3172,"San Diego, CA",72,45760,0,11-0000,Full-time (> 32 hours)
3173,"San Diego, CA",72,41600,0,33-0000,Part-time (≤ 32 hours)
3174,"San Diego, CA",72,59280,0,11-0000,Full-time (> 32 hours)
3175,"San Diego, CA",72,49920,0,35-0000,Full-time (> 32 hours)
3176,"San Diego, CA",72,120000,0,35-0000,Full-time (> 32 hours)
3177,"San Diego, CA",72,41600,0,51-0000,Full-time (> 32 hours)
3178,"San Diego, CA",72,36400,0,35-0000,Part-time / full-time
3179,"San Diego, CA",72,33904,0,37-0000,Full-time (> 32 hours)
3180,"San Diego, CA",72,42120,0,35-0000,Full-time (> 32 hours)
3181,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
3182,"San Diego, CA",72,75920,0,11-0000,Full-time (> 32 hours)
3183,"San Diego, CA",72,33904,0,35-0000,Part-time / full-time
3184,"San Diego, CA",72,175000,0,99-0000,Full-time (> 32 hours)
3185,"San Diego, CA",72,34268,0,49-0000,Part-time (≤ 32 hours)
3186,"San Diego, CA",72,41600,0,43-0000,Full-time (> 32 hours)
3187,"San Diego, CA",72,92500,0,11-0000,Full-time (> 32 hours)
3188,"San Diego, CA",72,34320,0,35-0000,Part-time / full-time
3189,"San Diego, CA",72,45000,0,41-0000,Full-time (> 32 hours)
3190,"San Diego, CA",72,34944,0,53-0000,Part-time / full-time
3191,"San Diego, CA",72,52000,0,35-0000,Full-time (> 32 hours)
3192,"San Diego, CA",72,35661.5,0,11-0000,Full-time (> 32 hours)
3193,"San Diego, CA",72,35360,0,37-0000,Part-time / full-time
3194,"San Diego, CA",72,35672,0,35-0000,Part-time / full-time
3195,"San Diego, CA",72,33904,0,37-0000,Full-time (> 32 hours)
3196,"San Diego, CA",72,33280,0,35-0000,Full-time (> 32 hours)
3197,"San Diego, CA",72,47840,0,51-0000,Full-time (> 32 hours)
3198,"San Diego, CA",72,141500,0,17-0000,Full-time (> 32 hours)
3199,"San Diego, CA",72,43680,0,43-0000,Part-time / full-time
3200,"San Diego, CA",72,36275,0,35-0000,Full-time (> 32 hours)
3201,"San Diego, CA",72,38480,0,37-0000,Full-time (> 32 hours)
3202,"San Diego, CA",72,37440,0,35-0000,Part-time / full-time
3203,"San Diego, CA",72,57200,0,49-0000,Full-time (> 32 hours)
3204,"San Diego, CA",72,42640,0,35-0000,Part-time / full-time
3205,"San Diego, CA",72,43680,0,11-0000,Full-time (> 32 hours)
3206,"San Diego, CA",72,35984,0,35-0000,Full-time (> 32 hours)
3207,"San Diego, CA",72,57200,0,49-0000,Full-time (> 32 hours)
3208,"San Diego, CA",72,23192,0,35-0000,Part-time (≤ 32 hours)
3209,"San Diego, CA",72,50000,0,11-0000,Full-time (> 32 hours)
3210,"San Diego, CA",72,34840,0,51-0000,Part-time / full-time
3211,"San Diego, CA",72,46800,0,35-0000,Full-time (> 32 hours)
3212,"San Diego, CA",72,45053,0,35-0000,Full-time (> 32 hours)
3213,"San Diego, CA",72,36400,0,35-0000,Part-time / full-time
3214,"San Diego, CA",72,42640,0,21-0000,Part-time (≤ 32 hours)
3215,"San Diego, CA",72,32240,0,35-0000,Part-time (≤ 32 hours)
3216,"San Diego, CA",72,77500,0,11-0000,Full-time (> 32 hours)
3217,"San Diego, CA",72,41808,0,35-0000,Full-time (> 32 hours)
3218,"San Diego, CA",72,35360,0,51-0000,Full-time (> 32 hours)
3219,"San Diego, CA",72,39520,0,43-0000,Part-time / full-time
3220,"San Diego, CA",72,136200,0,11-0000,Full-time (> 32 hours)
3221,"San Diego, CA",72,34840,0,35-0000,Part-time / full-time
3222,"San Diego, CA",72,44720,0,43-0000,Part-time (≤ 32 hours)
3223,"San Diego, CA",72,41600,0,13-0000,Full-time (> 32 hours)
3224,"San Diego, CA",72,42952,0,99-0000,Part-time (≤ 32 hours)
3225,"San Diego, CA",72,43976.5,0,41-0000,Full-time (> 32 hours)
3226,"San Diego, CA",72,35672,0,41-0000,Part-time / full-time
3227,"San Diego, CA",72,41600,0,53-0000,Part-time / full-time
3228,"San Diego, CA",72,170000,0,11-0000,Full-time (> 32 hours)
3229,"San Diego, CA",72,40560,0,35-0000,Part-time (≤ 32 hours)
3230,"San Diego, CA",72,36046,0,37-0000,Full-time (> 32 hours)
3231,"San Diego, CA",72,38428,0,43-0000,Full-time (> 32 hours)
3232,"San Diego, CA",72,33280,0,35-0000,Part-time (≤ 32 hours)
3233,"San Diego, CA",72,56160,0,13-0000,Full-time (> 32 hours)
3234,"San Diego, CA",72,41600,0,35-0000,Full-time (> 32 hours)
3235,"San Diego, CA",72,33800,0,35-0000,Full-time (> 32 hours)
3236,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
3237,"San Diego, CA",72,46800,0,35-0000,Part-time (≤ 32 hours)
3238,"San Diego, CA",72,90000,0,11-0000,Full-time (> 32 hours)
3239,"San Diego, CA",72,33800,0,35-0000,Part-time / full-time
3240,"San Diego, CA",72,23452,0,11-0000,Part-time (≤ 32 hours)
3241,"San Diego, CA",72,35360,0,37-0000,Part-time / full-time
3242,"San Diego, CA",72,32240,0,35-0000,Part-time (≤ 32 hours)
3243,"San Diego, CA",72,68100,0,11-0000,Full-time (> 32 hours)
3244,"San Diego, CA",72,57610,0,11-0000,Full-time (> 32 hours)
3245,"San Diego, CA",72,70000,0,11-0000,Full-time (> 32 hours)
3246,"San Diego, CA",72,40768,0,39-0000,Full-time (> 32 hours)
3247,"San Diego, CA",72,37440,0,37-0000,Full-time (> 32 hours)
3248,"San Diego, CA",72,46290,0,35-0000,Full-time (> 32 hours)
3249,"San Diego, CA",72,34320,0,35-0000,Part-time / full-time
3250,"San Diego, CA",72,79500,0,35-0000,Full-time (> 32 hours)
3251,"San Diego, CA",72,37440,0,43-0000,Full-time (> 32 hours)
3252,"San Diego, CA",72,112500,1,15-0000,Full-time (> 32 hours)
3253,"San Diego, CA",72,35880,0,35-0000,Part-time (≤ 32 hours)
3254,"San Diego, CA",72,35984,0,53-0000,Full-time (> 32 hours)
3255,"San Diego, CA",72,36504,0,35-0000,Full-time (> 32 hours)
3256,"San Diego, CA",72,42120,0,35-0000,Full-time (> 32 hours)
3257,"San Diego, CA",72,23452,0,13-0000,Full-time (> 32 hours)
3258,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
3259,"San Diego, CA",72,23192,0,35-0000,Part-time (≤ 32 hours)
3260,"San Diego, CA",72,37440,0,99-0000,Full-time (> 32 hours)
3261,"San Diego, CA",72,49920,0,11-0000,Part-time / full-time
3262,"San Diego, CA",72,38480,0,51-0000,Full-time (> 32 hours)
3263,"San Diego, CA",72,32760,0,41-0000,Full-time (> 32 hours)
3264,"San Diego, CA",72,43680,0,11-0000,Full-time (> 32 hours)
3265,"San Diego, CA",72,36275,0,35-0000,Full-time (> 32 hours)
3266,"San Diego, CA",72,35360,0,43-0000,Part-time (≤ 32 hours)
3267,"San Diego, CA",72,39520,0,43-0000,Full-time (> 32 hours)
3268,"San Diego, CA",72,53040,0,37-0000,Full-time (> 32 hours)
3269,"San Diego, CA",72,45656,0,39-0000,Full-time (> 32 hours)
3270,"San Diego, CA",72,97760,0,29-0000,Full-time (> 32 hours)
3271,"San Diego, CA",72,37752,0,41-0000,Part-time / full-time
3272,"San Diego, CA",72,36400,0,43-0000,Full-time (> 32 hours)
3273,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
3274,"San Diego, CA",72,68404,0,43-0000,Full-time (> 32 hours)
3275,"San Diego, CA",72,33904,0,11-0000,Part-time / full-time
3276,"San Diego, CA",72,39520,0,43-0000,Full-time (> 32 hours)
3277,"San Diego, CA",72,83362.5,0,35-0000,Full-time (> 32 hours)
3278,"San Diego, CA",72,33904,0,43-0000,Part-time (≤ 32 hours)
3279,"San Diego, CA",72,34372,0,35-0000,Part-time (≤ 32 hours)
3280,"San Diego, CA",72,35360,0,41-0000,Part-time (≤ 32 hours)
3281,"San Diego, CA",72,37440,0,37-0000,Full-time (> 32 hours)
3282,"San Diego, CA",72,34112,0,51-0000,Part-time / full-time
3283,"San Diego, CA",72,40560,0,35-0000,Full-time (> 32 hours)
3284,"San Diego, CA",72,54080,0,33-0000,Full-time (> 32 hours)
3285,"San Diego, CA",72,36712,0,99-0000,Full-time (> 32 hours)
3286,"San Diego, CA",72,35412,0,35-0000,Full-time (> 32 hours)
3287,"San Diego, CA",72,33904,0,35-0000,Part-time / full-time
3288,"San Diego, CA",72,32240,0,35-0000,Part-time (≤ 32 hours)
3289,"San Diego, CA",72,39520,0,37-0000,Part-time (≤ 32 hours)
3290,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
3291,"San Diego, CA",72,40820,0,43-0000,Full-time (> 32 hours)
3292,"San Diego, CA",72,34840,0,37-0000,Full-time (> 32 hours)
3293,"San Diego, CA",72,40040,0,37-0000,Full-time (> 32 hours)
3294,"San Diego, CA",72,35360,0,35-0000,Part-time (≤ 32 hours)
3295,"San Diego, CA",72,88300,0,11-0000,Part-time (≤ 32 hours)
3296,"San Diego, CA",72,45053,0,41-0000,Full-time (> 32 hours)
3297,"San Diego, CA",72,36920,0,37-0000,Full-time (> 32 hours)
3298,"San Diego, CA",72,37544,0,99-0000,Full-time (> 32 hours)
3299,"San Diego, CA",72,36962,0,43-0000,Full-time (> 32 hours)
3300,"San Diego, CA",72,23920,0,35-0000,Part-time (≤ 32 hours)
3301,"San Diego, CA",72,56500,0,11-0000,Full-time (> 32 hours)
3302,"San Diego, CA",72,142500,1,11-0000,Full-time (> 32 hours)
3303,"San Diego, CA",72,39520,0,49-0000,Part-time (≤ 32 hours)
3304,"San Diego, CA",72,45760,0,35-0000,Part-time / full-time
3305,"San Diego, CA",72,37752,0,35-0000,Full-time (> 32 hours)
3306,"San Diego, CA",72,41600,0,99-0000,Part-time / full-time
3307,"San Diego, CA",72,45760,0,35-0000,Full-time (> 32 hours)
3308,"San Diego, CA",72,36400,0,35-0000,Full-time (> 32 hours)
3309,"San Diego, CA",72,40040,0,33-0000,Full-time (> 32 hours)
3310,"San Diego, CA",72,67250,0,11-0000,Full-time (> 32 hours)
3311,"San Diego, CA",72,36920,0,37-0000,Full-time (> 32 hours)
3312,"San Diego, CA",72,45032,0,31-0000,Part-time (≤ 32 hours)
3313,"San Diego, CA",72,35464,0,43-0000,Full-time (> 32 hours)
3314,"San Diego, CA",72,42224,0,11-0000,Full-time (> 32 hours)
3315,"San Diego, CA",72,44720,0,43-0000,Part-time (≤ 32 hours)
3316,"San Diego, CA",72,33800,0,41-0000,Full-time (> 32 hours)
3317,"San Diego, CA",72,39520,0,37-0000,Full-time (> 32 hours)
3318,"San Diego, CA",72,38480,0,43-0000,Full-time (> 32 hours)
3319,"San Diego, CA",72,41600,0,39-0000,Part-time (≤ 32 hours)
3320,"San Diego, CA",72,42224,0,11-0000,Full-time (> 32 hours)
3321,"San Diego, CA",72,35464,0,35-0000,Full-time (> 32 hours)
3322,"San Diego, CA",72,39520,0,37-0000,Full-time (> 32 hours)
3323,"San Diego, CA",72,36410.5,0,43-0000,Full-time (> 32 hours)
3324,"San Diego, CA",72,37440,0,37-0000,Full-time (> 32 hours)
3325,"San Diego, CA",72,47840,0,43-0000,Full-time (> 32 hours)
3326,"San Diego, CA",72,62500,0,35-0000,Full-time (> 32 hours)
3327,"San Diego, CA",72,30884,0,35-0000,Full-time (> 32 hours)
3328,"San Diego, CA",72,38480,0,37-0000,Full-time (> 32 hours)
3329,"San Diego, CA",72,33904,0,99-0000,Full-time (> 32 hours)
3330,"San Diego, CA",72,33280,0,35-0000,Part-time (≤ 32 hours)
3331,"San Diego, CA",72,65000,0,43-0000,Full-time (> 32 hours)
3332,"San Diego, CA",72,31200,0,35-0000,Part-time / full-time
3333,"San Diego, CA",72,47840,0,35-0000,Full-time (> 32 hours)
3334,"San Diego, CA",72,40040,0,13-0000,Full-time (> 32 hours)
3335,"San Diego, CA",72,68904,0,11-0000,Full-time (> 32 hours)
3336,"San Diego, CA",72,36400,0,43-0000,Full-time (> 32 hours)
3337,"San Diego, CA",72,39520,0,43-0000,Part-time / full-time
3338,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
3339,"San Diego, CA",72,37440,0,43-0000,Part-time / full-time
3340,"San Diego, CA",72,66500,0,11-0000,Full-time (> 32 hours)
3341,"San Diego, CA",72,120000,1,11-0000,Full-time (> 32 hours)
3342,"San Diego, CA",72,36920,0,41-0000,Part-time / full-time
3343,"San Diego, CA",72,152000,1,15-0000,Full-time (> 32 hours)
3344,"San Diego, CA",72,68904,0,33-0000,Full-time (> 32 hours)
3345,"San Diego, CA",72,39520,0,51-0000,Part-time / full-time
3346,"San Diego, CA",72,39104,0,41-0000,Part-time (≤ 32 hours)
3347,"San Diego, CA",72,136200,0,37-0000,Full-time (> 32 hours)
3348,"San Diego, CA",72,35152,0,41-0000,Part-time (≤ 32 hours)
3349,"San Diego, CA",72,68904,0,33-0000,Full-time (> 32 hours)
3350,"San Diego, CA",72,33904,0,39-0000,Full-time (> 32 hours)
3351,"San Diego, CA",72,40040,0,43-0000,Full-time (> 32 hours)
3352,"San Diego, CA",72,44720,0,33-0000,Full-time (> 32 hours)
3353,"San Diego, CA",72,35672,0,35-0000,Part-time / full-time
3354,"San Diego, CA",72,35880,0,13-0000,Part-time (≤ 32 hours)
3355,"San Diego, CA",72,12480,0,41-0000,Part-time (≤ 32 hours)
3356,"San Diego, CA",72,45053,0,41-0000,Full-time (> 32 hours)
3357,"San Diego, CA",72,33280,0,35-0000,Full-time (> 32 hours)
3358,"San Diego, CA",72,39520,0,43-0000,Full-time (> 32 hours)
3359,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
3360,"San Diego, CA",72,52500,0,11-0000,Part-time (≤ 32 hours)
3361,"San Diego, CA",72,48027,0,35-0000,Full-time (> 32 hours)
3362,"San Diego, CA",72,39998,0,35-0000,Part-time (≤ 32 hours)
3363,"San Diego, CA",72,38480,0,41-0000,Full-time (> 32 hours)
3364,"San Diego, CA",72,43680,0,35-0000,Part-time / full-time
3365,"San Diego, CA",72,36400,0,39-0000,Part-time (≤ 32 hours)
3366,"San Diego, CA",72,69500,0,11-0000,Full-time (> 32 hours)
3367,"San Diego, CA",72,74740,0,35-0000,Full-time (> 32 hours)
3368,"San Diego, CA",72,44553.5,0,37-0000,Part-time (≤ 32 hours)
3369,"San Diego, CA",72,34112,0,35-0000,Part-time / full-time
3370,"San Diego, CA",72,52000,0,35-0000,Part-time / full-time
3371,"San Diego, CA",72,56500,0,11-0000,Full-time (> 32 hours)
3372,"San Diego, CA",72,36400,0,49-0000,Full-time (> 32 hours)
3373,"San Diego, CA",72,33280,0,37-0000,Part-time (≤ 32 hours)
3374,"San Diego, CA",72,68000,0,43-0000,Full-time (> 32 hours)
3375,"San Diego, CA",72,75000,0,35-0000,Full-time (> 32 hours)
3376,"San Diego, CA",72,41600,0,43-0000,Part-time (≤ 32 hours)
3377,"San Diego, CA",72,148530,0,11-0000,Full-time (> 32 hours)
3378,"San Diego, CA",72,106050,0,37-0000,Full-time (> 32 hours)
3379,"San Diego, CA",72,32240,0,35-0000,Part-time / full-time
3380,"San Diego, CA",72,23192,0,35-0000,Part-time (≤ 32 hours)
3381,"San Diego, CA",72,80000,0,11-0000,Full-time (> 32 hours)
3382,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
3383,"San Diego, CA",72,46675,0,35-0000,Full-time (> 32 hours)
3384,"San Diego, CA",72,56856.5,1,13-0000,Full-time (> 32 hours)
3385,"San Diego, CA",72,33904,0,35-0000,Part-time / full-time
3386,"San Diego, CA",72,33904,0,37-0000,Full-time (> 32 hours)
3387,"San Diego, CA",72,74000,1,11-0000,Full-time (> 32 hours)
3388,"San Diego, CA",72,33904,0,35-0000,Part-time / full-time
3389,"San Diego, CA",72,35360,0,35-0000,Part-time / full-time
3390,"San Diego, CA",72,35360,0,37-0000,Part-time / full-time
3391,"San Diego, CA",72,47840,0,13-0000,Full-time (> 32 hours)
3392,"San Diego, CA",72,35360,0,51-0000,Part-time / full-time
3393,"San Diego, CA",72,41600,0,33-0000,Full-time (> 32 hours)
3394,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
3395,"San Diego, CA",72,36275,0,37-0000,Full-time (> 32 hours)
3396,"San Diego, CA",72,34580,0,35-0000,Part-time (≤ 32 hours)
3397,"San Diego, CA",72,35672,0,37-0000,Part-time (≤ 32 hours)
3398,"San Diego, CA",72,59000,0,13-0000,Full-time (> 32 hours)
3399,"San Diego, CA",72,38480,0,35-0000,Full-time (> 32 hours)
3400,"San Diego, CA",72,85000,0,37-0000,Full-time (> 32 hours)
3401,"San Diego, CA",72,38480,0,43-0000,Full-time (> 32 hours)
3402,"San Diego, CA",72,33904,0,35-0000,Part-time / full-time
3403,"San Diego, CA",72,37076,0,41-0000,Full-time (> 32 hours)
3404,"San Diego, CA",72,130000,1,15-0000,Full-time (> 32 hours)
3405,"San Diego, CA",72,34112,0,35-0000,Full-time (> 32 hours)
3406,"San Diego, CA",72,32240,0,37-0000,Part-time (≤ 32 hours)
3407,"San Diego, CA",72,35984,0,99-0000,Full-time (> 32 hours)
3408,"San Diego, CA",72,45760,0,35-0000,Full-time (> 32 hours)
3409,"San Diego, CA",72,17680,0,35-0000,Part-time (≤ 32 hours)
3410,"San Diego, CA",72,45053,0,37-0000,Full-time (> 32 hours)
3411,"San Diego, CA",72,35360,0,35-0000,Part-time / full-time
3412,"San Diego, CA",72,31200,0,35-0000,Part-time / full-time
3413,"San Diego, CA",72,32240,0,35-0000,Part-time (≤ 32 hours)
3414,"San Diego, CA",72,37440,0,49-0000,Full-time (> 32 hours)
3415,"San Diego, CA",72,36400,0,39-0000,Full-time (> 32 hours)
3416,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
3417,"San Diego, CA",72,40560,0,43-0000,Full-time (> 32 hours)
3418,"San Diego, CA",72,75000,0,99-0000,Full-time (> 32 hours)
3419,"San Diego, CA",72,55120,0,35-0000,Full-time (> 32 hours)
3420,"San Diego, CA",72,42640,0,35-0000,Full-time (> 32 hours)
3421,"San Diego, CA",72,39520,0,37-0000,Full-time (> 32 hours)
3422,"San Diego, CA",72,44720,0,37-0000,Part-time / full-time
3423,"San Diego, CA",72,44720,0,33-0000,Full-time (> 32 hours)
3424,"San Diego, CA",72,32760,0,35-0000,Part-time (≤ 32 hours)
3425,"San Diego, CA",72,39520,0,35-0000,Part-time / full-time
3426,"San Diego, CA",72,52000,0,47-0000,Full-time (> 32 hours)
3427,"San Diego, CA",72,33800,0,43-0000,Part-time / full-time
3428,"San Diego, CA",72,39520,0,35-0000,Part-time (≤ 32 hours)
3429,"San Diego, CA",72,47000.5,0,13-0000,Part-time / full-time
3430,"San Diego, CA",72,56500,0,49-0000,Full-time (> 32 hours)
3431,"San Diego, CA",72,86000,0,11-0000,Full-time (> 32 hours)
3432,"San Diego, CA",72,33904,0,41-0000,Part-time (≤ 32 hours)
3433,"San Diego, CA",72,37440,0,35-0000,Part-time (≤ 32 hours)
3434,"San Diego, CA",72,33280,0,35-0000,Part-time / full-time
3435,"San Diego, CA",72,56160,0,11-0000,Full-time (> 32 hours)
3436,"San Diego, CA",72,40040,0,33-0000,Part-time (≤ 32 hours)
3437,"San Diego, CA",72,62400,0,25-0000,Full-time (> 32 hours)
3438,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
3439,"San Diego, CA",72,35360,0,37-0000,Full-time (> 32 hours)
3440,"San Diego, CA",72,35464,0,41-0000,Full-time (> 32 hours)
3441,"San Diego, CA",72,28080,0,35-0000,Part-time / full-time
3442,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
3443,"San Diego, CA",72,47840,0,35-0000,Full-time (> 32 hours)
3444,"San Diego, CA",72,49920,0,35-0000,Part-time / full-time
3445,"San Diego, CA",72,41600,0,35-0000,Full-time (> 32 hours)
3446,"San Diego, CA",72,41600,0,35-0000,Full-time (> 32 hours)
3447,"San Diego, CA",72,42952,0,35-0000,Part-time (≤ 32 hours)
3448,"San Diego, CA",72,42640,0,51-0000,Full-time (> 32 hours)
3449,"San Diego, CA",72,36400,0,35-0000,Full-time (> 32 hours)
3450,"San Diego, CA",72,39520,0,35-0000,Part-time (≤ 32 hours)
3451,"San Diego, CA",72,34632,0,35-0000,Part-time (≤ 32 hours)
3452,"San Diego, CA",72,37440,0,11-0000,Part-time / full-time
3453,"San Diego, CA",72,70000,0,11-0000,Full-time (> 32 hours)
3454,"San Diego, CA",72,36192,0,35-0000,Part-time / full-time
3455,"San Diego, CA",72,68000,0,35-0000,Full-time (> 32 hours)
3456,"San Diego, CA",72,40529,0,37-0000,Full-time (> 32 hours)
3457,"San Diego, CA",72,43680,0,35-0000,Full-time (> 32 hours)
3458,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
3459,"San Diego, CA",72,36400,0,35-0000,Part-time (≤ 32 hours)
3460,"San Diego, CA",72,43680,0,41-0000,Full-time (> 32 hours)
3461,"San Diego, CA",72,38116,0,37-0000,Full-time (> 32 hours)
3462,"San Diego, CA",72,43976.5,0,41-0000,Full-time (> 32 hours)
3463,"San Diego, CA",72,54080,0,11-0000,Part-time / full-time
3464,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
3465,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
3466,"San Diego, CA",72,33800,0,41-0000,Full-time (> 32 hours)
3467,"San Diego, CA",72,45053,0,35-0000,Full-time (> 32 hours)
3468,"San Diego, CA",72,32760,0,35-0000,Full-time (> 32 hours)
3469,"San Diego, CA",72,114400,0,11-0000,Part-time (≤ 32 hours)
3470,"San Diego, CA",72,33800,0,35-0000,Part-time / full-time
3471,"San Diego, CA",72,66000,0,27-0000,Full-time (> 32 hours)
3472,"San Diego, CA",72,35464,0,35-0000,Full-time (> 32 hours)
3473,"San Diego, CA",72,35360,0,43-0000,Part-time / full-time
3474,"San Diego, CA",72,77500,0,11-0000,Full-time (> 32 hours)
3475,"San Diego, CA",72,36400,0,35-0000,Part-time (≤ 32 hours)
3476,"San Diego, CA",72,44200,0,53-0000,Full-time (> 32 hours)
3477,"San Diego, CA",72,46852,0,43-0000,Full-time (> 32 hours)
3478,"San Diego, CA",72,38064,0,99-0000,Part-time (≤ 32 hours)
3479,"San Diego, CA",72,34424,0,35-0000,Part-time (≤ 32 hours)
3480,"San Diego, CA",72,47840,0,33-0000,Full-time (> 32 hours)
3481,"San Diego, CA",72,34320,0,35-0000,Part-time / full-time
3482,"San Diego, CA",72,71750,0,35-0000,Full-time (> 32 hours)
3483,"San Diego, CA",72,35984,0,99-0000,Part-time (≤ 32 hours)
3484,"San Diego, CA",72,42224,0,11-0000,Full-time (> 32 hours)
3485,"San Diego, CA",72,94890,0,13-0000,Full-time (> 32 hours)
3486,"San Diego, CA",72,39104,0,35-0000,Part-time (≤ 32 hours)
3487,"San Diego, CA",72,37804,0,43-0000,Full-time (> 32 hours)
3488,"San Diego, CA",72,112500,0,13-0000,Full-time (> 32 hours)
3489,"San Diego, CA",72,47840,0,43-0000,Part-time / full-time
3490,"San Diego, CA",72,52000,0,41-0000,Full-time (> 32 hours)
3491,"San Diego, CA",72,38948,0,37-0000,Full-time (> 32 hours)
3492,"San Diego, CA",72,61000,0,37-0000,Full-time (> 32 hours)
3493,"San Diego, CA",72,37440,0,37-0000,Full-time (> 32 hours)
3494,"San Diego, CA",72,40560,0,35-0000,Full-time (> 32 hours)
3495,"San Diego, CA",72,32760,0,35-0000,Part-time / full-time
3496,"San Diego, CA",72,33904,0,41-0000,Full-time (> 32 hours)
3497,"San Diego, CA",72,130000,0,11-0000,Full-time (> 32 hours)
